,user2,category,pmi,count_in_class
245,8273.0,random_users,0.7552919771921569,5.0
246,8412.0,random_users,0.6313032599167033,13.0
247,8491.0,random_users,0.32644867838828256,13.0
248,8520.0,random_users,-1.9816736169740494,1.0
249,8557.0,random_users,1.0183263830259506,2.0
250,8569.0,random_users,0.7552919771921569,5.0
251,8584.0,random_users,0.43336388230479445,14.0
252,8610.0,random_users,-1.3036017118614116,1.0
253,8722.0,random_users,0.01832638302595049,8.0
254,8881.0,random_users,-0.5666361176952055,1.0
255,8882.0,random_users,0.24071880436239865,7.0
256,8888.0,random_users,0.7552919771921569,5.0
257,8943.0,random_users,-0.09356649704494617,62.0
258,9027.0,random_users,0.28136078885974447,6.0
259,9080.0,random_users,0.14385726510980965,6.0
260,9093.0,random_users,1.0183263830259506,2.0
261,9135.0,random_users,0.43336388230479445,2.0
262,9269.0,random_users,1.0183263830259506,2.0
263,9272.0,random_users,0.6963982881385883,4.0
264,9279.0,random_users,0.01832638302595049,1.0
265,9306.0,random_users,1.0183263830259506,1.0
266,9357.0,random_users,0.28136078885974447,3.0
267,9457.0,random_users,0.43336388230479445,2.0
268,10006.0,random_users,0.7959339616895028,6.0
269,10040.0,random_users,-0.44110523561134674,4.0
270,10051.0,random_users,0.6963982881385883,8.0
271,10078.0,random_users,0.15218212976074108,79.0
272,10139.0,random_users,0.5328995558557088,15.0
273,10140.0,random_users,0.7288197658309657,9.0
274,10149.0,random_users,0.43336388230479445,4.0
275,10157.0,random_users,0.43336388230479445,4.0
276,10178.0,random_users,0.43336388230479445,14.0
277,10191.0,random_users,0.28136078885974447,12.0
278,10202.0,random_users,0.028241851891033398,73.0
279,10203.0,random_users,0.01832638302595049,16.0
280,10214.0,random_users,0.28136078885974447,3.0
281,10216.0,random_users,0.01832638302595049,2.0
282,10221.0,random_users,0.49749421972451036,23.0
283,10223.0,random_users,-0.15159861841636177,4.0
284,10226.0,random_users,0.43336388230479445,8.0
285,10229.0,random_users,-0.5666361176952055,1.0
286,10230.0,random_users,0.5328995558557088,5.0
287,10236.0,random_users,0.01832638302595049,4.0
288,10237.0,random_users,0.28136078885974475,9.0
289,10241.0,random_users,0.28136078885974447,3.0
290,10242.0,random_users,0.28136078885974447,6.0
291,10253.0,random_users,0.7959339616895028,24.0
292,10258.0,random_users,1.0183263830259506,1.0
293,10274.0,random_users,1.0183263830259506,2.0
294,10297.0,random_users,0.47083858772345755,65.0
295,10298.0,random_users,0.603288883747107,6.0
296,10303.0,random_users,0.603288883747107,6.0
297,10304.0,random_users,0.018326383025950806,3.0
298,10305.0,random_users,0.5328995558557088,5.0
299,10312.0,random_users,0.43336388230479445,2.0
300,10318.0,random_users,-0.26178153616678457,7.0
301,10326.0,random_users,-0.5666361176952055,3.0
302,10336.0,random_users,0.36624968644625744,7.0
303,10350.0,random_users,0.018326383025950806,70.0
304,10355.0,random_users,0.43336388230479445,4.0
305,10367.0,random_users,-0.0375268517075667,38.0
306,10385.0,random_users,1.0183263830259506,1.0
307,10396.0,random_users,0.3078330002209355,11.0
308,10399.0,random_users,1.0183263830259506,2.0
309,10405.0,random_users,-1.3509074266397683,6.0
310,10416.0,random_users,0.43336388230479445,4.0
311,10418.0,random_users,1.0183263830259506,1.0
312,10419.0,random_users,0.43336388230479445,34.0
313,10433.0,random_users,1.0183263830259506,8.0
314,10441.0,random_users,0.5708674060547296,11.0
315,10443.0,random_users,0.28136078885974447,6.0
316,10450.0,random_users,0.28136078885974447,6.0
317,10461.0,random_users,0.7552919771921569,10.0
318,10470.0,random_users,0.38089646241065916,9.0
319,10508.0,random_users,1.0183263830259506,1.0
320,10519.0,random_users,1.0183263830259506,2.0
321,10545.0,random_users,0.1952041451100301,13.0
322,10588.0,random_users,-0.5666361176952055,1.0
323,10609.0,random_users,0.018326383025950806,13.0
324,10630.0,random_users,0.32644867838828256,13.0
325,10638.0,random_users,-0.2040660383104972,3.0
326,10644.0,random_users,-0.2447080228078431,5.0
327,10658.0,random_users,0.28136078885974447,3.0
328,10666.0,random_users,1.0183263830259506,1.0
329,10706.0,random_users,0.28136078885974447,3.0
330,10718.0,random_users,0.4333638823047947,10.0
331,10821.0,random_users,0.01832638302595049,2.0
332,10867.0,random_users,0.43336388230479445,14.0
333,10877.0,random_users,0.43336388230479445,6.0
334,10921.0,random_users,0.43336388230479445,2.0
335,10990.0,random_users,-0.9816736169740495,2.0
336,11033.0,random_users,0.6963982881385883,8.0
337,11041.0,random_users,-0.11917714072398436,5.0
338,11042.0,random_users,0.603288883747107,6.0
339,11113.0,random_users,0.5853669757498445,60.0
340,11209.0,random_users,0.01832638302595049,2.0
341,11222.0,random_users,0.4708385877234573,13.0
342,11250.0,random_users,0.11143578741743211,16.0
343,11274.0,random_users,0.01832638302595049,2.0
344,11294.0,random_users,1.0183263830259506,4.0
345,11332.0,random_users,-0.920273072309906,6.0
346,11412.0,random_users,1.0183263830259506,2.0
347,11414.0,random_users,1.0183263830259506,8.0
348,11422.0,random_users,-0.3036017118614117,2.0
349,11426.0,random_users,-0.0596761289753222,9.0
350,11489.0,random_users,0.16327471893705048,68.0
351,11511.0,random_users,0.43336388230479445,6.0
352,11552.0,random_users,0.5588947643886533,8.0
353,11569.0,random_users,-0.2040660383104972,3.0
354,11604.0,random_users,0.603288883747107,12.0
355,11628.0,random_users,0.18182511530883005,14.0
356,11656.0,random_users,1.0183263830259508,3.0
357,11661.0,random_users,-0.15159861841636177,4.0
358,11677.0,random_users,0.8256813050835549,7.0
359,11682.0,random_users,0.01832638302595049,2.0
360,11684.0,random_users,-0.5666361176952055,2.0
361,11690.0,random_users,1.0183263830259506,2.0
362,11703.0,random_users,0.21097146096834662,4.0
363,11711.0,random_users,0.01832638302595049,2.0
364,11718.0,random_users,1.0183263830259506,8.0
365,11726.0,random_users,0.21097146096834662,4.0
366,11752.0,random_users,0.7288197658309657,9.0
367,11848.0,random_users,-0.3036017118614117,4.0
368,11862.0,random_users,0.12524158694246293,7.0
369,11900.0,random_users,0.15582990677588576,11.0
370,11969.0,random_users,0.35090172211282183,17.0
371,12028.0,random_users,-0.2040660383104972,6.0
372,12158.0,random_users,0.01832638302595049,2.0
373,12161.0,random_users,-0.9816736169740495,1.0
374,12181.0,random_users,0.20388203618202722,29.0
375,12195.0,random_users,0.9187907094750364,14.0
376,12196.0,random_users,0.09232696446972755,10.0
377,12217.0,random_users,0.17879105521919675,19.0
378,12223.0,random_users,-0.512188333672829,9.0
379,12249.0,random_users,-0.7890285390316534,2.0
380,12279.0,random_users,1.0183263830259508,10.0
381,12305.0,random_users,-0.9816736169740495,1.0
382,12320.0,random_users,-0.15159861841636177,4.0
383,12329.0,random_users,0.28136078885974447,3.0
384,12337.0,random_users,0.43336388230479445,2.0
385,12400.0,random_users,0.28136078885974447,3.0
386,12428.0,random_users,0.018326383025950806,3.0
387,12491.0,random_users,0.3968380062796805,13.0
388,12497.0,random_users,0.11786205657686519,15.0
389,12512.0,random_users,-0.2040660383104972,3.0
390,12514.0,random_users,0.2662538964695361,19.0
391,12517.0,random_users,0.24071880436239865,7.0
392,12522.0,random_users,0.018326383025950806,20.0
393,12528.0,random_users,0.11143578741743211,16.0
394,12530.0,random_users,-0.09715083439398521,6.0
395,12533.0,random_users,0.01832638302595049,4.0
396,12534.0,random_users,0.0656320978043077,31.0
397,12543.0,random_users,0.477758001663248,11.0
398,12549.0,random_users,1.0183263830259506,1.0
399,12555.0,random_users,0.018326383025950806,10.0
400,12591.0,random_users,0.24780822914871825,17.0
401,12615.0,random_users,-0.2040660383104972,3.0
402,12616.0,random_users,-0.1515986184163616,12.0
403,12661.0,random_users,0.603288883747107,3.0
404,12695.0,random_users,1.0183263830259506,1.0
405,12696.0,random_users,0.4333638823047947,20.0
406,12707.0,random_users,0.603288883747107,6.0
407,12716.0,random_users,0.43336388230479445,2.0
408,12741.0,random_users,0.1952041451100301,13.0
409,12759.0,random_users,0.17032947647100052,5.0
410,12773.0,random_users,-1.5666361176952055,2.0
411,12797.0,random_users,0.28136078885974447,3.0
412,12815.0,random_users,-0.46710044414429114,5.0
413,12830.0,random_users,1.0183263830259508,10.0
414,12831.0,random_users,-0.23801337023383484,18.0
415,12841.0,random_users,1.0183263830259506,2.0
416,12876.0,random_users,0.21097146096834662,4.0
417,12897.0,random_users,-1.7890285390316534,1.0
418,12902.0,random_users,1.0183263830259508,5.0
419,12912.0,random_users,-0.3036017118614117,10.0
420,12916.0,random_users,0.6463576056389928,17.0
421,12925.0,random_users,-0.32047553042580756,17.0
422,12938.0,random_users,1.0183263830259508,5.0
423,12942.0,random_users,-1.7890285390316534,1.0
424,13029.0,random_users,0.5676649740163856,30.0
425,13035.0,random_users,-1.3036017118614116,1.0
426,13041.0,random_users,0.10078854321792383,18.0
427,13044.0,random_users,1.0183263830259508,3.0
428,13046.0,random_users,0.12524158694246293,7.0
429,13050.0,random_users,1.0183263830259508,3.0
430,13098.0,random_users,1.0183263830259508,5.0
431,13116.0,random_users,0.018326383025950806,3.0
432,13120.0,random_users,0.43336388230479445,8.0
433,13124.0,random_users,-0.9816736169740495,1.0
434,13140.0,random_users,0.603288883747107,3.0
435,13166.0,random_users,0.8663232895809008,9.0
436,13192.0,random_users,0.25279163666297366,10.0
437,13194.0,random_users,0.7703988695823651,16.0
438,13198.0,random_users,0.5637605195604696,27.0
439,13208.0,random_users,1.0183263830259506,2.0
440,13234.0,random_users,1.0183263830259506,1.0
441,13255.0,random_users,0.01832638302595049,2.0
442,13263.0,random_users,0.8484013815836382,8.0
443,13294.0,random_users,-0.0812092905249636,7.0
444,13297.0,random_users,0.01832638302595049,1.0
445,13333.0,random_users,0.603288883747107,9.0
446,13341.0,random_users,0.8808228592760157,10.0
447,13348.0,random_users,0.2534817562843079,123.0
448,13349.0,random_users,0.32644867838828256,13.0
449,13350.0,random_users,0.7552919771921569,5.0
450,13352.0,random_users,0.8256813050835549,7.0
451,13364.0,random_users,0.4708385877234573,13.0
452,13396.0,random_users,-1.0971508343939853,3.0
453,13407.0,random_users,-0.3036017118614117,2.0
454,13410.0,random_users,0.06723598350689701,15.0
455,13413.0,random_users,0.28136078885974447,3.0
456,13426.0,random_users,0.6963982881385883,4.0
457,13455.0,random_users,0.7959339616895028,12.0
458,13461.0,random_users,0.5429883734792927,41.0
459,13479.0,random_users,-0.11917714072398436,25.0
460,13495.0,random_users,1.0183263830259506,4.0
461,13515.0,random_users,1.0183263830259506,2.0
462,13518.0,random_users,1.0183263830259506,1.0
463,13520.0,random_users,0.018326383025950806,3.0
464,13524.0,random_users,0.018326383025950806,3.0
465,13527.0,random_users,1.0183263830259508,5.0
466,13532.0,random_users,0.018326383025950806,6.0
467,13543.0,random_users,1.0183263830259506,1.0
468,13544.0,random_users,0.018326383025950806,3.0
469,13567.0,random_users,-0.34424369635875757,7.0
470,13593.0,random_users,0.7552919771921569,5.0
471,13596.0,random_users,1.0183263830259508,3.0
472,13607.0,random_users,-0.2040660383104972,3.0
473,13611.0,random_users,-0.396711116252893,3.0
474,13640.0,random_users,1.0183263830259506,1.0
475,13666.0,random_users,0.37447019325122594,16.0
476,13669.0,random_users,0.6963982881385883,8.0
477,13679.0,random_users,0.639814759772221,10.0
478,13696.0,random_users,0.28136078885974447,3.0
479,13717.0,random_users,0.01832638302595049,1.0
480,13737.0,random_users,-0.32562801819141046,13.0
481,14503.0,random_users,-0.17431869491644517,7.0
482,14763.0,random_users,0.3662496864462577,21.0
483,15023.0,random_users,-1.3036017118614116,1.0
484,15153.0,random_users,0.28136078885974447,3.0
485,15383.0,random_users,0.01832638302595049,1.0
486,15453.0,random_users,0.5418883390829636,23.0
487,15913.0,random_users,-0.6110302370536589,32.0
488,16023.0,random_users,0.603288883747107,3.0
489,16193.0,random_users,1.0183263830259506,1.0
490,16263.0,random_users,1.0183263830259508,3.0
491,16403.0,random_users,0.28136078885974447,15.0
492,16663.0,random_users,0.603288883747107,3.0
493,16693.0,random_users,0.7552919771921569,5.0
494,16713.0,random_users,-0.3036017118614117,2.0
495,17053.0,random_users,0.38089646241065916,9.0
496,17203.0,random_users,0.01832638302595049,2.0
497,17213.0,random_users,1.0183263830259506,2.0
498,17273.0,random_users,1.0183263830259506,1.0
499,17313.0,random_users,1.0183263830259506,1.0
500,17463.0,random_users,0.01832638302595049,1.0
501,17673.0,random_users,1.0183263830259508,5.0
502,18613.0,random_users,0.28136078885974475,9.0
503,18673.0,random_users,0.5328995558557088,5.0
504,18713.0,random_users,0.17702412904500897,24.0
505,18883.0,random_users,0.28136078885974447,3.0
506,19853.0,random_users,0.5708674060547296,11.0
507,20733.0,random_users,-0.5666361176952055,1.0
508,20743.0,random_users,0.7959339616895028,6.0
509,20783.0,random_users,0.4249516424885944,57.0
510,20963.0,random_users,-0.5666361176952055,2.0
511,21393.0,random_users,0.5328995558557088,15.0
512,21443.0,random_users,0.28136078885974447,3.0
513,21693.0,random_users,1.0183263830259508,3.0
514,22113.0,random_users,0.36624968644625744,7.0
515,22203.0,random_users,0.6963982881385883,8.0
516,22253.0,random_users,0.477758001663248,11.0
517,23063.0,random_users,0.17032947647100052,5.0
518,23373.0,random_users,1.0183263830259508,3.0
519,23513.0,random_users,1.0183263830259508,3.0
520,23573.0,random_users,0.01832638302595049,4.0
521,23763.0,random_users,-0.5666361176952055,1.0
522,23803.0,random_users,0.7552919771921567,15.0
523,23983.0,random_users,1.0183263830259506,4.0
524,24053.0,random_users,-0.3036017118614117,2.0
525,24113.0,random_users,1.0183263830259506,2.0
526,24263.0,random_users,0.3078330002209355,11.0
527,24303.0,random_users,0.43336388230479445,14.0
528,24993.0,random_users,-0.3036017118614117,2.0
529,25103.0,random_users,-0.3353105715887496,9.0
530,25373.0,random_users,1.0183263830259506,1.0
531,25413.0,random_users,0.01832638302595049,2.0
532,25663.0,random_users,-0.15159861841636177,4.0
533,25763.0,random_users,-0.3036017118614117,2.0
534,25793.0,random_users,1.0183263830259508,7.0
535,26233.0,random_users,0.28136078885974447,3.0
536,26253.0,random_users,-0.9816736169740495,1.0
537,26743.0,random_users,0.01832638302595049,4.0
538,26853.0,random_users,0.01832638302595049,1.0
539,27603.0,random_users,1.0183263830259506,2.0
540,28043.0,random_users,0.6963982881385883,4.0
541,28413.0,random_users,0.01832638302595049,4.0
542,29283.0,random_users,0.8578617108327048,17.0
543,29733.0,random_users,0.5037532101961926,7.0
544,29773.0,random_users,1.0183263830259508,5.0
545,29803.0,random_users,0.01832638302595049,2.0
546,30393.0,random_users,0.6963982881385883,4.0
547,30863.0,random_users,0.018326383025950806,6.0
548,30873.0,random_users,0.603288883747107,3.0
549,30923.0,random_users,0.07277416704832729,27.0
550,30973.0,random_users,-0.6800941674784892,330.0
551,31043.0,random_users,1.0183263830259506,4.0
552,31203.0,random_users,0.43336388230479445,2.0
553,31213.0,random_users,0.5328995558557088,5.0
554,31393.0,random_users,1.0183263830259506,1.0
555,31513.0,random_users,-0.5666361176952055,1.0
556,31953.0,random_users,1.0183263830259506,2.0
557,32193.0,random_users,0.43336388230479445,2.0
558,32823.0,random_users,0.43336388230479445,4.0
559,32973.0,random_users,0.28136078885974447,3.0
560,33233.0,random_users,1.0183263830259506,4.0
561,33343.0,random_users,-0.7890285390316534,2.0
562,33363.0,random_users,0.603288883747107,9.0
563,33383.0,random_users,-0.9816736169740495,1.0
564,33423.0,random_users,0.20618639840296976,86.0
565,33493.0,random_users,-0.7890285390316534,4.0
566,33613.0,random_users,1.0183263830259506,1.0
567,33883.0,random_users,0.34025447791331304,5.0
568,33923.0,random_users,-0.18330747814369971,10.0
569,34163.0,random_users,-0.09715083439398521,6.0
570,34193.0,random_users,1.0183263830259508,3.0
571,34303.0,random_users,-0.15159861841636177,4.0
572,34543.0,random_users,-1.5666361176952055,1.0
573,34553.0,random_users,-0.5666361176952055,4.0
574,34613.0,random_users,1.0183263830259506,4.0
575,34663.0,random_users,1.0183263830259508,6.0
576,35293.0,random_users,0.41260532213799717,23.0
577,35383.0,random_users,0.34025447791331304,10.0
578,35443.0,random_users,1.0183263830259506,4.0
